date,price,7_day_avg,monthly_change
2013-07-22 00:00:00.000,90.3672,93.44095714285716,-0.17105719396413344
2013-07-23 00:00:00.000,91.7024,92.64115714285712,-0.14496596736596734
2013-07-24 00:00:00.000,94.5806,92.01272857142855,-0.1242537037037037
2013-07-25 00:00:00.000,94.525,91.54487142857144,-0.07729176224827461
2013-07-26 00:00:00.000,96.9499,92.71101428571428,-0.06501142818566708
2013-07-27 00:00:00.000,94.13,93.07644285714285,-0.08956378760034822
2013-07-28 00:00:00.000,94.005,93.75144285714285,-0.05674292594822394
2013-07-29 00:00:00.000,98.5759,94.9241142857143,0.05619563039544162
2013-07-30 00:00:00.000,101.5,96.32377142857145,0.06406845262431782
2013-07-31 00:00:00.000,110.34,98.57511428571429,0.13164588119461773
